area_name,year,month,dis_name,case_num,death_num,ici_rate,mort_rate
江苏省,2007,5,HIV,280,3,0.35175,0.00376875
浙江省,2007,5,HIV,328,18,0.595498446,0.032679793
安徽省,2007,5,HIV,114,7,0.187466667,0.011511111
福建省,2007,5,HIV,53,4,0.139277885,0.010511538
江西省,2007,5,HIV,99,10,0.217992233,0.022019417
山东省,2007,5,HIV,207,4,0.211445638,0.004085906
河南省,2007,5,HIV,192,23,0.203434667,0.024369778
湖北省,2007,5,HIV,137,6,0.235551613,0.010316129
湖南省,2007,5,HIV,255,40,0.378533333,0.059377778
广东省,2007,5,HIV,480,37,0.447641548,0.034505703
广    西,2007,5,HIV,424,83,0.891865679,0.174586914
海南省,2007,5,HIV,56,1,0.61984,0.011068571
重庆市,2007,5,HIV,262,34,0.875816053,0.113655518
四川省,2007,5,HIV,1107,165,1.359910884,0.202696744
贵州省,2007,5,HIV,314,58,0.895104961,0.165337859
云南省,2007,5,HIV,594,107,1.260077453,0.226983649
西    藏,2007,5,HIV,30,6,0.94475,0.18895
陕西省,2007,5,HIV,128,10,0.339096774,0.026491935
甘肃省,2007,5,HIV,70,8,0.270179104,0.030877612
青海省,2007,5,HIV,50,11,0.857142857,0.188571429
宁    夏,2007,5,HIV,76,3,1.148725926,0.045344444
新疆,2007,5,HIV,366,40,1.592314035,0.174023392
建设兵团,2007,5,HIV,4,2,0.14636,0.07318
全    国,2007,6,艾滋病,3122,965,0.228672201,0.07068183
北京市,2007,6,艾滋病,34,5,0.157991489,0.023234043
天津市,2007,6,艾滋病,30,7,0.19775,0.046141667
河北省,2007,6,艾滋病,23,18,0.031145833,0.024375
山西省,2007,6,艾滋病,14,10,0.0384,0.027428571
内蒙古,2007,6,艾滋病,24,7,0.095815385,0.027946154
辽宁省,2007,6,艾滋病,49,0,0.11158,0
吉林省,2007,6,艾滋病,43,6,0.156282759,0.021806897
黑龙江省,2007,6,艾滋病,8,6,0.020866667,0.01565
上海市,2007,6,艾滋病,77,8,0.317333333,0.032969697
江苏省,2007,6,艾滋病,69,38,0.0867,0.047747826
浙江省,2007,6,艾滋病,141,0,0.256056,0
安徽省,2007,6,艾滋病,90,6,0.148040816,0.009869388
福建省,2007,6,艾滋病,43,3,0.113012821,0.007884615
江西省,2007,6,艾滋病,89,37,0.195915584,0.081448052
山东省,2007,6,艾滋病,24,9,0.024494118,0.009185294
河南省,2007,6,艾滋病,145,65,0.1537,0.0689
湖北省,2007,6,艾滋病,114,29,0.195964557,0.049850633
湖南省,2007,6,艾滋病,214,53,0.317585106,0.078654255
广东省,2007,6,艾滋病,267,54,0.248922957,0.050343969
广    西,2007,6,艾滋病,431,224,0.906610514,0.471185047
海南省,2007,6,艾滋病,66,14,0.730125,0.154875
重庆市,2007,6,艾滋病,121,13,0.404512308,0.04346
四川省,2007,6,艾滋病,334,110,0.410342857,0.135142857
贵州省,2007,6,艾滋病,72,55,0.205266667,0.156800926
云南省,2007,6,艾滋病,309,112,0.655494512,0.237590244
西    藏,2007,6,艾滋病,35,6,1.1025,0.189
陕西省,2007,6,艾滋病,48,4,0.127138462,0.010594872
甘肃省,2007,6,艾滋病,18,7,0.0694,0.026988889
青海省,2007,6,艾滋病,29,1,0.4969875,0.0171375
宁    夏,2007,6,艾滋病,14,7,0.21168,0.10584
新疆,2007,6,艾滋病,125,43,0.543850806,0.187084677
建设兵团,2007,6,艾滋病,22,8,0.8052,0.2928
全    国,2007,6,HIV,6546,780,0.479498626,0.057135492
北京市,2007,6,HIV,115,2,0.534502688,0.009295699
天津市,2007,6,HIV,83,3,0.547136,0.019776
河北省,2007,6,HIV,43,6,0.058224324,0.008124324
山西省,2007,6,HIV,27,5,0.074030233,0.013709302
内蒙古,2007,6,HIV,52,7,0.207614815,0.027948148
辽宁省,2007,6,HIV,124,21,0.282408377,0.047827225
吉林省,2007,6,HIV,122,3,0.443266667,0.0109
黑龙江省,2007,6,HIV,198,9,0.516585246,0.023481148
上海市,2007,6,HIV,109,10,0.44936129,0.041225806
江苏省,2007,6,HIV,161,10,0.20225625,0.0125625
浙江省,2007,6,HIV,196,18,0.355846632,0.032679793
安徽省,2007,6,HIV,81,1,0.1332,0.001644444
福建省,2007,6,HIV,95,17,0.249649038,0.044674038
江西省,2007,6,HIV,131,22,0.288454369,0.048442718
山东省,2007,6,HIV,155,19,0.158328859,0.019408054
河南省,2007,6,HIV,339,4,0.359189333,0.004238222
湖北省,2007,6,HIV,218,7,0.374819355,0.012035484
湖南省,2007,6,HIV,296,52,0.439395556,0.077191111
广东省,2007,6,HIV,481,25,0.448574135,0.023314664
广    西,2007,6,HIV,410,89,0.862417284,0.187207654
海南省,2007,6,HIV,36,12,0.398468571,0.132822857
重庆市,2007,6,HIV,264,39,0.882501672,0.130369565
四川省,2007,6,HIV,1078,167,1.324285395,0.205153674
贵州省,2007,6,HIV,390,68,1.111754569,0.193844386
云南省,2007,6,HIV,626,92,1.327960413,0.195163511
西    藏,2007,6,HIV,50,3,1.574583333,0.094475
陕西省,2007,6,HIV,182,15,0.482153226,0.039737903
甘肃省,2007,6,HIV,89,1,0.343513433,0.003859701
青海省,2007,6,HIV,32,4,0.548571429,0.068571429
宁    夏,2007,6,HIV,6,13,0.090688889,0.196492593
新疆,2007,6,HIV,353,24,1.535756433,0.104414035
建设兵团,2007,6,HIV,4,12,0.14636,0.43908
全    国,2007,7,艾滋病,2921,1038,0.213949871,0.076028746
北京市,2007,7,艾滋病,38,24,0.176578723,0.111523404
天津市,2007,7,艾滋病,17,4,0.112058333,0.026366667
河北省,2007,7,艾滋病,32,8,0.043333333,0.010833333
山西省,2007,7,艾滋病,23,15,0.063085714,0.041142857
内蒙古,2007,7,艾滋病,46,5,0.183646154,0.019961538
辽宁省,2007,7,艾滋病,21,8,0.04782,0.018217143
吉林省,2007,7,艾滋病,78,14,0.283489655,0.050882759
黑龙江省,2007,7,艾滋病,23,6,0.059991667,0.01565
上海市,2007,7,艾滋病,8,2,0.032969697,0.008242424
江苏省,2007,7,艾滋病,9,18,0.011308696,0.022617391
浙江省,2007,7,艾滋病,104,0,0.188864,0
安徽省,2007,7,艾滋病,16,12,0.026318367,0.019738776
福建省,2007,7,艾滋病,24,13,0.063076923,0.034166667
江西省,2007,7,艾滋病,126,25,0.277363636,0.055032468
山东省,2007,7,艾滋病,21,15,0.021432353,0.015308824
河南省,2007,7,艾滋病,115,73,0.1219,0.07738
湖北省,2007,7,艾滋病,100,28,0.171898734,0.048131646
湖南省,2007,7,艾滋病,193,76,0.286420213,0.112787234
广东省,2007,7,艾滋病,252,30,0.234938521,0.027968872
广    西,2007,7,艾滋病,458,223,0.96340514,0.469081542
海南省,2007,7,艾滋病,32,21,0.354,0.2323125
重庆市,2007,7,艾滋病,122,29,0.407855385,0.096949231
四川省,2007,7,艾滋病,339,114,0.416485714,0.140057143
贵州省,2007,7,艾滋病,128,48,0.364918519,0.136844444
云南省,2007,7,艾滋病,333,116,0.706406707,0.24607561
西    藏,2007,7,艾滋病,40,17,1.26,0.5355
陕西省,2007,7,艾滋病,49,10,0.129787179,0.026487179
甘肃省,2007,7,艾滋病,7,5,0.026988889,0.019277778
青海省,2007,7,艾滋病,12,11,0.20565,0.1885125
宁    夏,2007,7,艾滋病,31,4,0.46872,0.06048
新疆,2007,7,艾滋病,108,46,0.469887097,0.200137097
建设兵团,2007,7,艾滋病,16,18,0.5856,0.6588
全    国,2007,7,HIV,6812,778,0.498983294,0.05698899
北京市,2007,7,HIV,197,7,0.915626344,0.032534946
天津市,2007,7,HIV,37,5,0.243904,0.03296
河北省,2007,7,HIV,144,5,0.194983784,0.00677027
山西省,2007,7,HIV,77,8,0.211123256,0.021934884
内蒙古,2007,7,HIV,75,1,0.299444444,0.003992593
辽宁省,2007,7,HIV,213,14,0.485104712,0.031884817
吉林省,2007,7,HIV,71,7,0.257966667,0.025433333
黑龙江省,2007,7,HIV,81,10,0.211330328,0.026090164
上海市,2007,7,HIV,153,13,0.630754839,0.053593548
江苏省,2007,7,HIV,280,7,0.35175,0.00879375
浙江省,2007,7,HIV,203,4,0.36855544,0.007262176
安徽省,2007,7,HIV,90,14,0.148,0.023022222
福建省,2007,7,HIV,33,9,0.086720192,0.023650962
江西省,2007,7,HIV,128,10,0.281848544,0.022019417
山东省,2007,7,HIV,158,21,0.161393289,0.021451007
河南省,2007,7,HIV,174,12,0.184362667,0.012714667
湖北省,2007,7,HIV,164,9,0.281974194,0.015474194
湖南省,2007,7,HIV,263,56,0.390408889,0.083128889
广东省,2007,7,HIV,508,35,0.473753972,0.03264053
广    西,2007,7,HIV,389,92,0.818244691,0.193518025
海南省,2007,7,HIV,45,1,0.498085714,0.011068571
重庆市,2007,7,HIV,397,40,1.327095318,0.133712375
四川省,2007,7,HIV,1142,168,1.402907163,0.20638214
贵州省,2007,7,HIV,415,70,1.183020888,0.199545692
云南省,2007,7,HIV,559,85,1.185830465,0.180314114
西    藏,2007,7,HIV,19,4,0.598341667,0.125966667
陕西省,2007,7,HIV,121,8,0.320552419,0.021193548
甘肃省,2007,7,HIV,106,15,0.409128358,0.057895522
青海省,2007,7,HIV,101,13,1.731428572,0.222857143
宁    夏,2007,7,HIV,3,1,0.045344444,0.015114815
新疆,2007,7,HIV,433,23,1.883803216,0.10006345
建设兵团,2007,7,HIV,33,11,1.20747,0.40249
全    国,2007,8,艾滋病,3162,963,0.231602018,0.070535339
北京市,2007,8,艾滋病,43,2,0.199812766,0.009293617
天津市,2007,8,艾滋病,14,10,0.092283333,0.065916667
河北省,2007,8,艾滋病,62,4,0.083958333,0.005416667
山西省,2007,8,艾滋病,42,9,0.1152,0.024685714
内蒙古,2007,8,艾滋病,49,3,0.195623077,0.011976923
辽宁省,2007,8,艾滋病,53,1,0.120688571,0.002277143
吉林省,2007,8,艾滋病,37,2,0.134475862,0.007268966
黑龙江省,2007,8,艾滋病,24,12,0.0626,0.0313
上海市,2007,8,艾滋病,29,9,0.119515152,0.037090909
江苏省,2007,8,艾滋病,49,7,0.061569565,0.008795652
浙江省,2007,8,艾滋病,73,2,0.132568,0.003632
安徽省,2007,8,艾滋病,84,6,0.138171429,0.009869388
福建省,2007,8,艾滋病,34,5,0.089358974,0.013141026
江西省,2007,8,艾滋病,123,21,0.27075974,0.046227273
山东省,2007,8,艾滋病,53,13,0.054091176,0.013267647
河南省,2007,8,艾滋病,146,71,0.15476,0.07526
湖北省,2007,8,艾滋病,110,24,0.189088608,0.041255696
湖南省,2007,8,艾滋病,182,59,0.270095745,0.087558511
广东省,2007,8,艾滋病,278,35,0.25917821,0.03263035
广    西,2007,8,艾滋病,441,223,0.927645561,0.469081542
海南省,2007,8,艾滋病,53,1,0.5863125,0.0110625
重庆市,2007,8,艾滋病,135,44,0.451315385,0.147095385
四川省,2007,8,艾滋病,341,114,0.418942857,0.140057143
贵州省,2007,8,艾滋病,80,47,0.228074074,0.133993519
云南省,2007,8,艾滋病,335,106,0.71064939,0.224862195
西    藏,2007,8,艾滋病,5,15,0.1575,0.4725
陕西省,2007,8,艾滋病,56,24,0.148328205,0.063569231
甘肃省,2007,8,艾滋病,37,2,0.142655556,0.007711111
青海省,2007,8,艾滋病,20,16,0.34275,0.2742
宁    夏,2007,8,艾滋病,11,1,0.16632,0.01512
新疆,2007,8,艾滋病,138,54,0.60041129,0.234943548
建设兵团,2007,8,艾滋病,25,21,0.915,0.7686
全    国,2007,8,HIV,7037,753,0.515464685,0.055157725
北京市,2007,8,HIV,254,5,1.180553763,0.023239247
天津市,2007,8,HIV,54,1,0.355968,0.006592
河北省,2007,8,HIV,126,12,0.170610811,0.016248649
山西省,2007,8,HIV,108,6,0.29612093,0.016451163
内蒙古,2007,8,HIV,151,4,0.602881481,0.01597037
辽宁省,2007,8,HIV,78,22,0.177643979,0.050104712
吉林省,2007,8,HIV,172,7,0.624933333,0.025433333
黑龙江省,2007,8,HIV,137,1,0.357435246,0.002609016
上海市,2007,8,HIV,146,0,0.601896774,0
江苏省,2007,8,HIV,245,6,0.30778125,0.0075375
浙江省,2007,8,HIV,222,10,0.403050777,0.01815544
安徽省,2007,8,HIV,102,15,0.167733333,0.024666667
福建省,2007,8,HIV,193,5,0.507181731,0.013139423
江西省,2007,8,HIV,145,5,0.319281553,0.011009709
山东省,2007,8,HIV,221,6,0.225746309,0.006128859
河南省,2007,8,HIV,220,21,0.233102222,0.022250667
湖北省,2007,8,HIV,167,13,0.287132258,0.022351613
湖南省,2007,8,HIV,256,56,0.380017778,0.083128889
广东省,2007,8,HIV,515,32,0.480282078,0.02984277
广    西,2007,8,HIV,444,85,0.933934815,0.178793827
海南省,2007,8,HIV,25,5,0.276714286,0.055342857
重庆市,2007,8,HIV,282,35,0.942672241,0.116998328
四川省,2007,8,HIV,1068,171,1.312000744,0.210067535
贵州省,2007,8,HIV,357,57,1.017683029,0.162487206
云南省,2007,8,HIV,579,83,1.228257315,0.176071429
西    藏,2007,8,HIV,71,14,2.235908333,0.440883333
陕西省,2007,8,HIV,107,4,0.28346371,0.010596774
甘肃省,2007,8,HIV,83,1,0.320355224,0.003859701
青海省,2007,8,HIV,62,11,1.062857143,0.188571429
宁    夏,2007,8,HIV,23,16,0.347640741,0.241837037
新疆,2007,8,HIV,378,37,1.644521052,0.160971637
建设兵团,2007,8,HIV,46,7,1.68314,0.25613
全    国,2007,9,艾滋病,2781,957,0.203695513,0.070095867
北京市,2007,9,艾滋病,51,5,0.236987234,0.023234043
天津市,2007,9,艾滋病,8,15,0.052733333,0.098875
河北省,2007,9,艾滋病,1,6,0.001354167,0.008125
山西省,2007,9,艾滋病,17,14,0.046628571,0.0384
内蒙古,2007,9,艾滋病,18,14,0.071861538,0.055892308
辽宁省,2007,9,艾滋病,4,4,0.009108571,0.009108571
吉林省,2007,9,艾滋病,44,7,0.159917241,0.025441379
黑龙江省,2007,9,艾滋病,56,3,0.146066667,0.007825
上海市,2007,9,艾滋病,42,11,0.173090909,0.045333333
江苏省,2007,9,艾滋病,55,35,0.069108696,0.043978261
浙江省,2007,9,艾滋病,127,17,0.230632,0.030872
安徽省,2007,9,艾滋病,58,15,0.095404082,0.024673469
福建省,2007,9,艾滋病,41,2,0.10775641,0.00525641
江西省,2007,9,艾滋病,25,33,0.055032468,0.072642857
山东省,2007,9,艾滋病,51,8,0.05205,0.008164706
河南省,2007,9,艾滋病,131,52,0.13886,0.05512
湖北省,2007,9,艾滋病,91,31,0.156427848,0.053288608
湖南省,2007,9,艾滋病,197,57,0.292356383,0.084590426
广东省,2007,9,艾滋病,265,26,0.247058366,0.024239689
广    西,2007,9,艾滋病,429,222,0.902403505,0.466978037
海南省,2007,9,艾滋病,16,10,0.177,0.110625
重庆市,2007,9,艾滋病,163,27,0.544921538,0.090263077
四川省,2007,9,艾滋病,320,109,0.393142857,0.133914286
贵州省,2007,9,艾滋病,79,37,0.225223148,0.105484259
云南省,2007,9,艾滋病,318,108,0.674586585,0.229104878
西    藏,2007,9,艾滋病,8,3,0.252,0.0945
陕西省,2007,9,艾滋病,23,13,0.060920513,0.034433333
甘肃省,2007,9,艾滋病,24,5,0.092533333,0.019277778
青海省,2007,9,艾滋病,10,4,0.171375,0.06855
宁    夏,2007,9,艾滋病,15,10,0.2268,0.1512
新疆,2007,9,艾滋病,92,51,0.400274194,0.221891129
建设兵团,2007,9,艾滋病,2,3,0.0732,0.1098
全    国,2007,9,HIV,6409,693,0.46946329,0.050762687
北京市,2007,9,HIV,173,15,0.804077957,0.069717742
天津市,2007,9,HIV,20,5,0.13184,0.03296
河北省,2007,9,HIV,80,3,0.108324324,0.004062162
山西省,2007,9,HIV,76,0,0.208381395,0
内蒙古,2007,9,HIV,69,1,0.275488889,0.003992593
辽宁省,2007,9,HIV,124,6,0.282408377,0.013664921
吉林省,2007,9,HIV,169,10,0.614033333,0.036333333
黑龙江省,2007,9,HIV,39,5,0.101751639,0.013045082
上海市,2007,9,HIV,129,15,0.531812903,0.06183871
江苏省,2007,9,HIV,206,5,0.2587875,0.00628125
浙江省,2007,9,HIV,232,14,0.421206218,0.025417617
安徽省,2007,9,HIV,127,1,0.208844444,0.001644444
福建省,2007,9,HIV,90,6,0.236509615,0.015767308
江西省,2007,9,HIV,146,24,0.321483495,0.052846602
山东省,2007,9,HIV,180,6,0.183865772,0.006128859
河南省,2007,9,HIV,133,12,0.140920889,0.012714667
湖北省,2007,9,HIV,188,3,0.32323871,0.005158065
湖南省,2007,9,HIV,329,41,0.488382222,0.060862222
广东省,2007,9,HIV,438,17,0.408472913,0.015853971
广    西,2007,9,HIV,427,84,0.898176049,0.17669037
海南省,2007,9,HIV,2,4,0.022137143,0.044274286
重庆市,2007,9,HIV,320,34,1.069698997,0.113655518
四川省,2007,9,HIV,1108,163,1.361139349,0.200239814
贵州省,2007,9,HIV,376,60,1.071845431,0.171039165
云南省,2007,9,HIV,591,98,1.253713425,0.207891566
西    藏,2007,9,HIV,19,4,0.598341667,0.125966667
陕西省,2007,9,HIV,81,17,0.214584677,0.04503629
甘肃省,2007,9,HIV,50,3,0.192985075,0.011579104
青海省,2007,9,HIV,56,5,0.96,0.085714286
宁    夏,2007,9,HIV,50,9,0.755740741,0.136033333
新疆,2007,9,HIV,341,18,1.483549415,0.078310526
建设兵团,2007,9,HIV,40,5,1.4636,0.18295
全    国,2007,10,艾滋病,3077,1022,0.225376157,0.074856819
北京市,2007,10,艾滋病,17,12,0.078995745,0.055761702
天津市,2007,10,艾滋病,19,7,0.125241667,0.046141667
河北省,2007,10,艾滋病,18,7,0.024375,0.009479167
山西省,2007,10,艾滋病,38,14,0.104228571,0.0384
内蒙古,2007,10,艾滋病,62,15,0.247523077,0.059884615
辽宁省,2007,10,艾滋病,25,11,0.056928571,0.025048571
吉林省,2007,10,艾滋病,53,25,0.192627586,0.090862069
黑龙江省,2007,10,艾滋病,9,1,0.023475,0.002608333
上海市,2007,10,艾滋病,29,10,0.119515152,0.041212121
江苏省,2007,10,艾滋病,16,19,0.020104348,0.023873913
浙江省,2007,10,艾滋病,115,14,0.20884,0.025424
安徽省,2007,10,艾滋病,76,21,0.125012245,0.034542857
福建省,2007,10,艾滋病,11,8,0.028910256,0.021025641
江西省,2007,10,艾滋病,73,16,0.160694805,0.035220779
山东省,2007,10,艾滋病,51,6,0.05205,0.006123529
河南省,2007,10,艾滋病,136,81,0.14416,0.08586
湖北省,2007,10,艾滋病,96,22,0.165022785,0.037817722
湖南省,2007,10,艾滋病,199,81,0.295324468,0.120207447
广东省,2007,10,艾滋病,279,30,0.260110506,0.027968872
广    西,2007,10,艾滋病,438,222,0.921335047,0.466978037
海南省,2007,10,艾滋病,48,16,0.531,0.177
重庆市,2007,10,艾滋病,150,37,0.501461538,0.123693846
四川省,2007,10,艾滋病,312,109,0.383314286,0.133914286
贵州省,2007,10,艾滋病,154,50,0.439042593,0.142546296
云南省,2007,10,艾滋病,368,116,0.780653659,0.24607561
西    藏,2007,10,艾滋病,0,0,0,0
陕西省,2007,10,艾滋病,45,12,0.119192308,0.031784615
甘肃省,2007,10,艾滋病,10,8,0.038555556,0.030844444
青海省,2007,10,艾滋病,41,10,0.7026375,0.171375
宁    夏,2007,10,艾滋病,30,0,0.4536,0
新疆,2007,10,艾滋病,148,34,0.643919355,0.147927419
建设兵团,2007,10,艾滋病,11,8,0.4026,0.2928
全    国,2007,10,HIV,6260,748,0.458548946,0.054791471
北京市,2007,10,HIV,137,4,0.636755376,0.018591398
天津市,2007,10,HIV,59,4,0.388928,0.026368
河北省,2007,10,HIV,135,9,0.182797297,0.012186486
山西省,2007,10,HIV,87,19,0.23854186,0.052095349
内蒙古,2007,10,HIV,74,7,0.295451852,0.027948148
辽宁省,2007,10,HIV,140,26,0.318848168,0.05921466
吉林省,2007,10,HIV,82,11,0.297933333,0.039966667
黑龙江省,2007,10,HIV,103,7,0.268728689,0.018263115
上海市,2007,10,HIV,28,18,0.115432258,0.074206452
江苏省,2007,10,HIV,189,4,0.23743125,0.005025
浙江省,2007,10,HIV,220,6,0.399419689,0.010893264
安徽省,2007,10,HIV,71,15,0.116755556,0.024666667
福建省,2007,10,HIV,15,8,0.039418269,0.021023077
江西省,2007,10,HIV,201,6,0.442590291,0.01321165
山东省,2007,10,HIV,154,8,0.157307383,0.008171812
河南省,2007,10,HIV,260,2,0.275484444,0.002119111
湖北省,2007,10,HIV,194,14,0.333554839,0.024070968
湖南省,2007,10,HIV,311,35,0.461662222,0.051955556
广东省,2007,10,HIV,422,24,0.393551528,0.022382077
广    西,2007,10,HIV,349,85,0.73410642,0.178793827
海南省,2007,10,HIV,91,2,1.00724,0.022137143
重庆市,2007,10,HIV,225,36,0.752132107,0.120341137
四川省,2007,10,HIV,1041,171,1.278832186,0.210067535
贵州省,2007,10,HIV,446,63,1.271391123,0.179591123
云南省,2007,10,HIV,558,106,1.183709122,0.224862306
西    藏,2007,10,HIV,13,0,0.409391667,0
陕西省,2007,10,HIV,125,0,0.331149194,0
甘肃省,2007,10,HIV,57,3,0.220002985,0.011579104
青海省,2007,10,HIV,50,0,0.857142857,0
宁    夏,2007,10,HIV,57,7,0.861544444,0.105803704
新疆,2007,10,HIV,326,46,1.418290643,0.200126901
建设兵团,2007,10,HIV,40,2,1.4636,0.07318
全    国,2007,11,艾滋病,2713,1049,0.198714824,0.076834445
北京市,2007,11,艾滋病,30,23,0.139404255,0.106876596
天津市,2007,11,艾滋病,10,11,0.065916667,0.072508333
河北省,2007,11,艾滋病,16,5,0.021666667,0.006770833
山西省,2007,11,艾滋病,16,16,0.043885714,0.043885714
内蒙古,2007,11,艾滋病,2,6,0.007984615,0.023953846
辽宁省,2007,11,艾滋病,4,7,0.009108571,0.01594
吉林省,2007,11,艾滋病,13,19,0.047248276,0.069055172
黑龙江省,2007,11,艾滋病,60,6,0.1565,0.01565
上海市,2007,11,艾滋病,35,2,0.144242424,0.008242424
江苏省,2007,11,艾滋病,24,28,0.030156522,0.035182609
浙江省,2007,11,艾滋病,69,33,0.125304,0.059928
安徽省,2007,11,艾滋病,19,12,0.031253061,0.019738776
福建省,2007,11,艾滋病,44,1,0.115641026,0.002628205
江西省,2007,11,艾滋病,95,50,0.209123377,0.110064935
山东省,2007,11,艾滋病,20,11,0.020411765,0.011226471
河南省,2007,11,艾滋病,136,65,0.14416,0.0689
湖北省,2007,11,艾滋病,85,29,0.146113924,0.049850633
湖南省,2007,11,艾滋病,207,79,0.307196809,0.117239362
广东省,2007,11,艾滋病,240,42,0.223750973,0.03915642
广    西,2007,11,艾滋病,421,213,0.885575467,0.448046495
海南省,2007,11,艾滋病,34,10,0.376125,0.110625
重庆市,2007,11,艾滋病,141,20,0.471373846,0.066861538
四川省,2007,11,艾滋病,325,117,0.399285714,0.143742857
贵州省,2007,11,艾滋病,121,58,0.344962037,0.165353704
云南省,2007,11,艾滋病,333,89,0.706406707,0.18879939
西    藏,2007,11,艾滋病,10,5,0.315,0.1575
陕西省,2007,11,艾滋病,8,8,0.021189744,0.021189744
甘肃省,2007,11,艾滋病,8,7,0.030844444,0.026988889
青海省,2007,11,艾滋病,28,9,0.47985,0.1542375
宁    夏,2007,11,艾滋病,13,5,0.19656,0.0756
新疆,2007,11,艾滋病,110,41,0.47858871,0.178383065
建设兵团,2007,11,艾滋病,36,22,1.3176,0.8052
全    国,2007,11,HIV,6562,785,0.480670636,0.057501745
北京市,2007,11,HIV,174,4,0.808725806,0.018591398
天津市,2007,11,HIV,59,0,0.388928,0
河北省,2007,11,HIV,191,10,0.258624324,0.013540541
山西省,2007,11,HIV,43,0,0.1179,0
内蒙古,2007,11,HIV,109,4,0.435192593,0.01597037
辽宁省,2007,11,HIV,185,11,0.421335079,0.025052356
